customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability%,Risk_Level
8212-DJRCH,Male,0,Yes,Yes,5,Fiber optic,Month-to-month,Mailed check,90.35,434.5,0,1,71.15068587632778,High Risk
4742-TXUEX,Female,0,Yes,Yes,47,No,Two year,Bank transfer (automatic),19.3,890.5,0,0,0.7095109015149793,Low Risk
3978-YNKDD,Male,0,No,Yes,19,No,Two year,Credit card (automatic),20.85,467.5,0,0,2.803921419200724,Low Risk
9089-UOWJG,Female,0,Yes,Yes,12,DSL,Month-to-month,Credit card (automatic),58.35,740.55,0,1,62.060207822542324,Medium Risk
5271-YNWVR,Male,0,Yes,Yes,68,Fiber optic,Two year,Electronic check,113.15,7856.0,1,0,13.508749576076584,Low Risk
0409-WTMPL,Female,0,Yes,No,58,Fiber optic,One year,Credit card (automatic),110.65,6526.65,0,0,43.3845605017592,Medium Risk
8042-RNLKO,Male,0,No,No,66,No,One year,Bank transfer (automatic),25.45,1699.15,0,0,2.7643503099921314,Low Risk
6578-KRMAW,Male,0,No,No,32,Fiber optic,Month-to-month,Credit card (automatic),93.4,2979.3,0,1,50.77849186341605,Medium Risk
4282-MSACW,Male,0,No,No,68,Fiber optic,One year,Credit card (automatic),117.2,8035.95,0,0,26.242824201925725,Low Risk
8053-WWDRO,Female,0,Yes,No,6,No,Month-to-month,Bank transfer (automatic),19.5,146.3,1,0,37.038382791725695,Low Risk
3373-YZZYM,Male,0,Yes,Yes,1,No,Month-to-month,Mailed check,19.2,19.2,0,0,34.92900599845758,Low Risk
5222-IMUKT,Male,0,No,No,32,Fiber optic,Month-to-month,Electronic check,91.05,2871.5,0,1,69.79099758770111,Medium Risk
5158-RIVOP,Female,0,Yes,Yes,11,No,Two year,Credit card (automatic),20.9,202.3,0,0,6.120327284730934,Low Risk
3884-UEBXB,Female,0,Yes,Yes,67,DSL,Two year,Bank transfer (automatic),36.15,2434.45,0,0,1.2470110950940339,Low Risk
8023-QHAIO,Female,1,Yes,No,56,Fiber optic,Month-to-month,Bank transfer (automatic),76.85,4275.75,0,1,50.680701715729356,Medium Risk
5698-BQJOH,Female,0,No,No,9,Fiber optic,Month-to-month,Electronic check,94.4,857.25,1,1,91.13512197998982,High Risk
6870-ZWMNX,Male,0,Yes,No,70,DSL,Two year,Credit card (automatic),76.1,5264.25,0,0,3.142505751404662,Low Risk
4785-FCIFB,Female,0,Yes,No,61,No,Two year,Mailed check,24.4,1417.9,0,0,1.5374815074867252,Low Risk
3672-YITQD,Male,1,Yes,No,36,Fiber optic,Month-to-month,Electronic check,84.1,3021.6,1,1,77.32879651468222,High Risk
0447-RXSGD,Male,0,No,No,24,Fiber optic,Month-to-month,Bank transfer (automatic),99.65,2404.85,0,1,74.72250206730571,High Risk
4086-WITJG,Male,0,Yes,Yes,71,No,Two year,Credit card (automatic),19.7,1301.1,0,0,0.4707489206526293,Low Risk
7872-BAAZR,Female,0,Yes,Yes,53,No,One year,Bank transfer (automatic),19.55,1007.9,0,0,2.454290333310415,Low Risk
3589-PPVKW,Male,0,No,No,9,DSL,Month-to-month,Mailed check,44.4,348.15,0,1,61.993278825183715,Medium Risk
8720-RQSBJ,Male,1,No,No,1,DSL,Month-to-month,Electronic check,44.0,44.0,0,1,74.11375555854163,High Risk
7551-DACSP,Male,0,Yes,Yes,6,DSL,Month-to-month,Mailed check,55.3,324.25,1,1,52.272737646035175,Medium Risk
7854-EKTJL,Female,0,No,Yes,2,No,Month-to-month,Electronic check,19.6,35.85,1,1,51.259140364235925,Medium Risk
5373-SFODM,Male,1,Yes,No,36,Fiber optic,Month-to-month,Credit card (automatic),85.25,3132.75,1,1,72.29304325896743,High Risk
2812-SFXMJ,Male,0,No,Yes,1,No,Month-to-month,Mailed check,20.05,20.05,0,0,34.6508972046098,Low Risk
3374-PZLXD,Male,0,No,No,34,No,Month-to-month,Mailed check,19.7,675.6,0,0,9.873534998977505,Low Risk
9860-LISIZ,Female,0,No,No,34,No,Month-to-month,Mailed check,20.35,673.2,0,0,9.395456283658705,Low Risk
1982-FEBTD,Female,0,Yes,Yes,23,No,Two year,Credit card (automatic),25.6,514.75,0,0,4.331710028181092,Low Risk
9402-ORRAH,Female,1,No,No,15,Fiber optic,Month-to-month,Electronic check,91.5,1400.3,0,1,83.47702112854682,High Risk
5014-WUQMG,Male,0,Yes,Yes,47,Fiber optic,One year,Electronic check,96.1,4391.45,0,0,16.669093825560154,Low Risk
7789-CRUVC,Female,1,Yes,No,61,Fiber optic,Month-to-month,Credit card (automatic),94.2,5895.45,0,0,34.207312471927054,Low Risk
1069-XAIEM,Female,1,No,No,1,Fiber optic,Month-to-month,Electronic check,85.05,85.05,1,1,94.23982197604158,High Risk
9953-ZMKSM,Male,0,No,No,63,No,Two year,Mailed check,25.25,1559.3,0,0,1.4277174520781188,Low Risk
8617-ENBDS,Male,0,No,No,3,Fiber optic,Month-to-month,Credit card (automatic),73.6,232.5,0,1,86.18342113367933,High Risk
7611-YKYTC,Male,0,Yes,Yes,22,Fiber optic,Month-to-month,Bank transfer (automatic),75.0,1573.95,0,0,28.797295789585142,Low Risk
0071-NDAFP,Male,0,Yes,Yes,25,No,Two year,Credit card (automatic),25.5,630.6,0,0,3.9772404033376,Low Risk
4369-NYSCF,Male,0,No,No,56,DSL,One year,Bank transfer (automatic),75.75,4284.65,0,0,13.118879621233804,Low Risk
3841-CONLJ,Female,0,Yes,No,1,DSL,Month-to-month,Electronic check,35.0,35.0,0,1,85.83983632399354,High Risk
5159-YFPKQ,Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,75.8,160.75,1,1,88.67888959708891,High Risk
5052-PNLOS,Male,0,No,No,3,Fiber optic,Month-to-month,Bank transfer (automatic),105.35,323.25,1,1,91.44606534690016,High Risk
7399-QHBJS,Female,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),66.75,4760.3,0,0,0.8168867944846719,Low Risk
6834-NXDCA,Female,0,No,No,13,DSL,Month-to-month,Electronic check,23.9,300.8,1,1,69.57633015689572,Medium Risk
5198-HQAEN,Male,0,Yes,Yes,35,Fiber optic,One year,Electronic check,89.7,3165.6,0,0,25.951031541250565,Low Risk
1608-GMEWB,Male,1,No,No,45,Fiber optic,Month-to-month,Bank transfer (automatic),93.9,4200.25,0,1,69.8770892132691,Medium Risk
1746-TGTWV,Male,0,Yes,No,1,Fiber optic,Month-to-month,Credit card (automatic),75.35,75.35,0,1,81.97280500247747,High Risk
6891-JPYFF,Female,0,Yes,Yes,48,Fiber optic,Month-to-month,Credit card (automatic),105.25,4997.5,0,0,41.39244698519512,Medium Risk
8173-RXAYP,Female,0,Yes,Yes,24,No,Two year,Mailed check,19.7,452.55,0,0,1.7874853577488914,Low Risk
4989-LIXVT,Male,1,No,No,68,Fiber optic,Month-to-month,Electronic check,95.9,6503.2,0,1,64.73713054052038,Medium Risk
9840-DVNDC,Male,0,No,No,6,Fiber optic,Month-to-month,Credit card (automatic),80.5,463.05,1,1,86.66318354914988,High Risk
2040-XBAVJ,Male,0,Yes,Yes,72,Fiber optic,Two year,Bank transfer (automatic),114.45,8100.55,0,0,5.852586062596032,Low Risk
6344-SFJVH,Female,0,No,No,20,DSL,Month-to-month,Credit card (automatic),24.9,505.95,0,0,45.613249467273015,Medium Risk
9548-LERKT,Male,0,Yes,No,24,No,Two year,Mailed check,19.75,483.15,0,0,2.616278291194148,Low Risk
8709-KRDVL,Female,0,No,No,33,Fiber optic,Month-to-month,Electronic check,100.0,3320.6,0,1,79.63984616887326,High Risk
5976-JCJRH,Male,0,Yes,No,10,Fiber optic,Month-to-month,Electronic check,70.3,738.2,1,1,84.03302276742846,High Risk
4829-AUOAX,Female,0,No,No,46,Fiber optic,Month-to-month,Bank transfer (automatic),96.05,4399.5,1,1,57.5432979736076,Medium Risk
9286-BHDQG,Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),45.25,3139.8,0,0,0.8306174771836125,Low Risk
9907-SWKKF,Female,1,No,No,1,DSL,Month-to-month,Mailed check,25.05,25.05,1,1,76.8678337982027,High Risk
8266-VBFQL,Male,0,No,No,4,Fiber optic,Month-to-month,Electronic check,90.4,356.65,0,1,85.57931910243913,High Risk
4512-ZUIYL,Female,0,No,No,2,Fiber optic,Month-to-month,Bank transfer (automatic),70.0,153.05,1,1,80.07787429187182,High Risk
7503-QQRVF,Male,1,Yes,No,16,Fiber optic,Month-to-month,Credit card (automatic),74.3,1178.25,1,1,63.85349540279097,Medium Risk
7923-IYJWY,Male,1,No,No,67,Fiber optic,Two year,Credit card (automatic),116.1,7839.85,0,0,15.444468744014658,Low Risk
9565-JSNFM,Male,0,No,No,38,Fiber optic,One year,Bank transfer (automatic),70.45,2597.6,1,0,27.811114066337954,Low Risk
7359-WWYJV,Male,0,Yes,No,72,Fiber optic,Two year,Credit card (automatic),114.45,8375.05,0,0,9.447927461907119,Low Risk
6497-TILVL,Female,0,Yes,Yes,7,DSL,Month-to-month,Mailed check,50.7,350.35,0,0,33.70826596792892,Low Risk
5331-RGMTT,Male,1,Yes,No,54,Fiber optic,Month-to-month,Credit card (automatic),99.05,5295.7,0,1,81.00753679909309,High Risk
2856-HYAPG,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,68.65,68.65,1,1,86.49373903712902,High Risk
0733-VUNUW,Male,0,No,No,24,DSL,Month-to-month,Bank transfer (automatic),55.65,1400.55,1,0,32.00771236258509,Low Risk
8966-KZXXA,Male,0,Yes,Yes,36,No,Two year,Credit card (automatic),25.1,930.95,0,0,2.2299598067195334,Low Risk
0576-WNXXC,Male,1,Yes,No,27,Fiber optic,Month-to-month,Electronic check,95.55,2510.2,1,1,80.5015395069661,High Risk
7601-GNDYK,Male,0,Yes,Yes,35,No,Two year,Mailed check,19.6,686.95,0,0,1.3730214376541228,Low Risk
5228-EXCET,Male,0,No,No,13,Fiber optic,Month-to-month,Electronic check,80.85,1008.7,1,1,80.21026018686453,High Risk
9048-JVYVF,Male,0,No,No,3,DSL,Month-to-month,Electronic check,69.35,191.35,1,1,78.81690725512381,High Risk
2129-ALKBS,Female,0,Yes,Yes,40,No,Month-to-month,Electronic check,26.2,1077.5,0,0,14.076190430689325,Low Risk
5240-CAOYT,Female,0,No,No,57,Fiber optic,Month-to-month,Bank transfer (automatic),87.55,4884.85,0,0,32.11764567844158,Low Risk
8259-DZLIZ,Female,0,Yes,Yes,64,DSL,One year,Bank transfer (automatic),53.85,3399.85,0,0,7.5256320305535915,Low Risk
9050-QLROH,Male,0,No,No,18,Fiber optic,Month-to-month,Credit card (automatic),90.7,1597.25,1,1,79.52764984561821,High Risk
7037-MTYVW,Male,0,Yes,Yes,38,DSL,Two year,Bank transfer (automatic),85.4,3297.0,0,0,5.521665702968826,Low Risk
0679-IDSTG,Female,1,Yes,Yes,1,Fiber optic,Month-to-month,Electronic check,69.25,69.25,1,1,86.65964386547522,High Risk
6376-GAHQE,Male,0,No,No,4,Fiber optic,Month-to-month,Electronic check,77.85,299.2,1,1,87.72120784849834,High Risk
9732-KPKBW,Male,0,No,No,1,DSL,Month-to-month,Electronic check,53.95,53.95,1,1,58.58056682578317,Medium Risk
6331-LWDTQ,Male,0,No,No,10,DSL,Month-to-month,Credit card (automatic),72.15,794.25,1,1,80.83480316988894,High Risk
0829-XXPLX,Female,0,No,No,20,Fiber optic,Month-to-month,Bank transfer (automatic),89.4,1871.15,0,1,57.67376918581402,Medium Risk
1170-SASML,Female,0,Yes,No,69,Fiber optic,Month-to-month,Bank transfer (automatic),85.4,5869.4,0,0,42.25250621783509,Medium Risk
8621-MNIHH,Female,1,Yes,No,34,Fiber optic,Month-to-month,Electronic check,94.25,3217.55,1,1,75.83833207186503,High Risk
5103-MHMHY,Female,0,No,Yes,1,DSL,Month-to-month,Mailed check,45.95,45.95,1,1,53.99994846375456,Medium Risk
6671-NGWON,Female,0,No,No,7,No,Month-to-month,Mailed check,20.35,150.6,0,0,34.542513004259284,Low Risk
1329-VHWNP,Female,0,No,No,7,DSL,Month-to-month,Bank transfer (automatic),25.05,189.95,0,1,69.79717371657215,Medium Risk
7579-KKLOE,Male,0,Yes,Yes,71,DSL,Two year,Mailed check,91.25,6589.6,0,0,2.5060675014341816,Low Risk
4049-ZPALD,Female,0,Yes,No,64,Fiber optic,Two year,Bank transfer (automatic),99.0,6375.8,0,0,15.673940220452003,Low Risk
6475-VHUIZ,Female,0,Yes,No,23,DSL,Month-to-month,Electronic check,54.25,1221.55,0,0,27.102484054051345,Low Risk
6000-UKLWI,Male,0,No,No,41,No,Two year,Mailed check,20.15,802.35,0,0,1.383312407486914,Low Risk
4589-IUAJB,Male,0,Yes,No,70,No,Two year,Bank transfer (automatic),24.25,1724.15,0,0,1.0250346005098288,Low Risk
5827-MWCZK,Male,0,Yes,Yes,56,Fiber optic,Month-to-month,Credit card (automatic),96.95,5432.2,0,0,46.15902944297067,Medium Risk
3540-RZJYU,Female,0,No,No,15,Fiber optic,Month-to-month,Electronic check,86.2,1270.2,1,1,60.20601182680194,Medium Risk
5327-XOKKY,Male,1,Yes,No,72,DSL,Two year,Credit card (automatic),73.45,5329.0,0,0,11.245204815536665,Low Risk
5357-TZHPP,Male,1,No,No,9,Fiber optic,Month-to-month,Credit card (automatic),84.4,732.5,1,1,90.37770882992449,High Risk
9506-UXUSK,Male,0,No,No,13,Fiber optic,Month-to-month,Electronic check,70.15,931.75,0,1,75.06606581674059,High Risk
1744-JHKYS,Female,0,Yes,No,34,No,Month-to-month,Electronic check,24.7,780.2,0,0,19.190368581876267,Low Risk
7926-IJOOU,Male,0,No,No,1,No,Month-to-month,Credit card (automatic),19.3,19.3,0,0,47.26278607530515,Medium Risk
3125-RAHBV,Male,0,No,No,22,No,One year,Credit card (automatic),20.3,467.15,0,0,7.030287175132304,Low Risk
5178-LMXOP,Male,1,Yes,No,1,Fiber optic,Month-to-month,Electronic check,95.1,95.1,1,1,95.47409492034934,High Risk
1986-PHGZF,Male,1,No,No,18,DSL,Month-to-month,Credit card (automatic),58.4,964.9,0,0,38.27911778673707,Low Risk
8128-YVJRG,Female,0,No,No,7,Fiber optic,Month-to-month,Mailed check,79.65,604.7,1,1,78.24656484318947,High Risk
8393-JMVMB,Male,0,No,No,1,No,Month-to-month,Mailed check,19.45,19.45,0,0,43.72015502888325,Medium Risk
9153-BTBVV,Female,0,Yes,No,71,No,Two year,Bank transfer (automatic),25.0,1753.0,0,0,0.9207073681883189,Low Risk
0719-SYFRB,Female,0,No,No,12,DSL,Month-to-month,Mailed check,61.65,713.75,1,0,47.04518145886979,Medium Risk
9674-EHPPG,Male,0,Yes,No,46,DSL,Two year,Credit card (automatic),40.4,1842.7,0,0,2.374989126408153,Low Risk
7056-IMHCC,Male,1,Yes,No,53,Fiber optic,Month-to-month,Electronic check,101.9,5549.4,1,1,81.6670662151864,High Risk
0379-DJQHR,Male,0,Yes,Yes,67,DSL,Two year,Credit card (automatic),81.35,5398.6,0,0,2.3212343480011945,Low Risk
2105-PHWON,Female,0,Yes,No,33,Fiber optic,Month-to-month,Credit card (automatic),95.0,3008.15,0,1,63.51315147937324,Medium Risk
9389-ACWBI,Female,0,Yes,Yes,5,Fiber optic,Month-to-month,Credit card (automatic),69.95,320.4,0,1,73.28211717863424,High Risk
5699-BNCAS,Male,1,No,No,71,No,Two year,Mailed check,24.65,1766.75,0,0,1.429218374724995,Low Risk
8455-HIRAQ,Female,0,No,No,8,DSL,Month-to-month,Mailed check,44.45,369.3,0,1,54.74132803881372,Medium Risk
9233-PSYHO,Female,1,No,No,45,Fiber optic,One year,Bank transfer (automatic),100.15,4459.8,0,1,50.42985963173297,Medium Risk
8821-KVZKQ,Female,0,Yes,Yes,70,DSL,One year,Bank transfer (automatic),58.4,4113.15,0,0,8.844195132399012,Low Risk
6668-CNMFP,Female,0,Yes,Yes,19,Fiber optic,One year,Bank transfer (automatic),89.35,1686.85,0,0,38.006440953847935,Low Risk
3721-CNEYS,Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,70.95,137.95,1,1,88.10303836200596,High Risk
6435-SRWBJ,Female,0,No,No,5,Fiber optic,Month-to-month,Electronic check,82.75,417.75,0,1,87.33458807307127,High Risk
4538-WNTMJ,Female,0,Yes,Yes,46,No,One year,Mailed check,24.95,1165.9,0,0,2.444202611736676,Low Risk
2108-YKQTY,Female,0,No,No,4,DSL,Month-to-month,Credit card (automatic),50.7,151.3,1,1,56.78169589185652,Medium Risk
3097-NQYSN,Male,1,Yes,No,2,Fiber optic,Month-to-month,Mailed check,86.85,156.35,1,1,91.0976969378993,High Risk
1395-OFUWC,Male,0,Yes,Yes,43,DSL,Month-to-month,Credit card (automatic),29.3,1224.05,0,0,15.979026501387144,Low Risk
7878-JGDKK,Male,0,No,No,4,DSL,Month-to-month,Mailed check,44.55,220.75,0,1,60.507680044161496,Medium Risk
8097-OMULG,Male,0,Yes,Yes,59,DSL,One year,Credit card (automatic),76.75,4541.9,0,0,7.88655953201714,Low Risk
1066-JKSGK,Male,0,No,No,1,No,Month-to-month,Mailed check,20.15,20.15,1,0,43.06707768812298,Medium Risk
5975-BAICR,Male,0,Yes,Yes,36,DSL,One year,Credit card (automatic),63.7,2188.5,0,0,10.842255120789472,Low Risk
5445-GLVOT,Female,0,No,No,22,DSL,Month-to-month,Electronic check,49.8,1049.05,0,0,32.64516429672708,Low Risk
8402-EIVQS,Male,0,Yes,No,67,Fiber optic,One year,Credit card (automatic),100.9,6733.15,0,0,23.630995626852684,Low Risk
9572-WUKSB,Male,0,Yes,No,3,DSL,Month-to-month,Electronic check,29.9,92.25,0,1,79.15475410913929,High Risk
7629-WIXZF,Female,0,No,No,7,DSL,One year,Electronic check,59.1,369.25,0,0,47.50696311089108,Medium Risk
7198-GLXTC,Male,0,No,No,2,Fiber optic,Month-to-month,Electronic check,79.0,143.65,1,1,88.0822953522834,High Risk
5067-DGXLL,Male,0,No,No,2,No,Month-to-month,Mailed check,20.25,36.8,0,0,41.68590319616803,Medium Risk
5774-QPLTF,Male,0,Yes,Yes,50,No,One year,Mailed check,20.35,938.95,0,0,3.8501118373070153,Low Risk
3537-RYBHH,Female,1,Yes,No,47,DSL,Month-to-month,Credit card (automatic),67.45,3252.0,0,0,17.871913006503537,Low Risk
4002-BQWPQ,Male,0,No,No,25,DSL,Month-to-month,Bank transfer (automatic),81.75,2028.8,0,0,23.399190908048904,Low Risk
2165-VOEGB,Female,0,No,Yes,46,Fiber optic,One year,Bank transfer (automatic),105.2,4822.85,1,0,11.316203898044103,Low Risk
4154-AQUGT,Male,1,Yes,No,13,Fiber optic,Month-to-month,Bank transfer (automatic),89.05,1169.35,1,1,61.16011805067657,Medium Risk
5985-BEHZK,Female,1,Yes,No,72,Fiber optic,One year,Credit card (automatic),105.0,7578.05,0,0,34.93888474070933,Low Risk
3450-WXOAT,Male,0,No,No,46,DSL,Month-to-month,Credit card (automatic),45.2,2065.15,0,0,20.19803743511453,Low Risk
6060-QBMGV,Male,0,Yes,No,70,No,Two year,Credit card (automatic),19.85,1433.8,0,0,0.7307853405146516,Low Risk
8696-JKZNU,Female,1,No,No,37,Fiber optic,Month-to-month,Electronic check,76.25,2841.55,1,1,68.60088214000105,Medium Risk
8429-XIBUM,Male,0,No,No,22,Fiber optic,Month-to-month,Bank transfer (automatic),101.35,2317.1,1,1,69.71770637519157,Medium Risk
9445-SZLCH,Female,0,Yes,Yes,36,Fiber optic,Month-to-month,Bank transfer (automatic),97.35,3457.9,1,1,54.72259705229888,Medium Risk
0876-WDUUZ,Female,0,No,No,5,Fiber optic,Month-to-month,Credit card (automatic),85.4,425.9,1,1,80.70728214003574,High Risk
6094-ZIVKX,Female,0,No,No,68,DSL,One year,Credit card (automatic),54.45,3674.95,0,0,5.332400971802934,Low Risk
5149-QYTTU,Female,0,Yes,Yes,71,Fiber optic,One year,Credit card (automatic),95.15,6770.85,0,0,8.494021548275207,Low Risk
1474-JUWSM,Female,0,Yes,No,58,DSL,One year,Electronic check,68.4,3972.25,0,0,14.293605979696247,Low Risk
3318-OSATS,Male,1,No,No,35,Fiber optic,Month-to-month,Electronic check,95.45,3474.05,1,1,83.29336283132481,High Risk
2956-GGUCQ,Male,1,Yes,No,24,Fiber optic,Month-to-month,Electronic check,78.85,1772.25,1,1,64.39119091280573,Medium Risk
9753-OYLBX,Female,0,No,No,1,No,Month-to-month,Mailed check,20.5,20.5,0,0,42.38885716596128,Medium Risk
8701-DGLVH,Male,0,No,No,51,No,Two year,Mailed check,20.45,1042.65,0,0,1.7809287574403154,Low Risk
3211-AAPKX,Male,0,No,No,20,Fiber optic,Month-to-month,Mailed check,98.55,2031.95,0,1,73.01834555091001,High Risk
3400-ESFUW,Male,0,Yes,Yes,55,DSL,Two year,Bank transfer (automatic),57.55,3046.4,1,0,1.1061689906120973,Low Risk
5136-GFPMB,Male,0,No,No,54,Fiber optic,Month-to-month,Credit card (automatic),89.4,4869.5,0,1,67.43032418408266,Medium Risk
8050-XGRVL,Female,0,Yes,Yes,62,DSL,One year,Credit card (automatic),54.75,3425.35,0,0,3.6477366952488954,Low Risk
0778-NELLA,Male,0,No,No,9,DSL,Month-to-month,Credit card (automatic),34.7,296.1,1,1,81.95987022302555,High Risk
5322-TEUJK,Female,0,Yes,Yes,71,Fiber optic,Two year,Bank transfer (automatic),114.6,8100.25,0,0,6.032280484422019,Low Risk
0623-EJQEG,Male,0,No,No,65,Fiber optic,One year,Electronic check,93.55,6069.25,0,0,20.997697789251063,Low Risk
6617-WLBQC,Female,0,Yes,Yes,23,Fiber optic,One year,Credit card (automatic),81.85,1810.85,0,0,20.98838023668129,Low Risk
0824-VWDPO,Female,0,No,No,45,Fiber optic,One year,Bank transfer (automatic),96.75,4442.75,0,0,18.142138175241364,Low Risk
3308-DGHKL,Male,0,No,No,69,No,Two year,Bank transfer (automatic),19.3,1447.9,0,0,0.9906002468281876,Low Risk
6557-BZXLQ,Male,1,No,No,16,Fiber optic,Month-to-month,Electronic check,69.65,1043.3,0,1,69.05929599514128,Medium Risk
9795-SHUHB,Female,0,Yes,Yes,66,DSL,Two year,Credit card (automatic),58.2,3810.8,0,0,0.9880875776949936,Low Risk
5339-PXDVH,Male,0,No,No,4,Fiber optic,Month-to-month,Electronic check,90.65,367.95,0,1,84.83692775040397,High Risk
7016-NVRIC,Male,1,Yes,No,29,Fiber optic,One year,Bank transfer (automatic),90.1,2656.7,0,0,28.698852662097135,Low Risk
8152-UOBNY,Female,1,No,No,50,Fiber optic,One year,Electronic check,106.8,5347.95,0,1,57.50125141697329,Medium Risk
9254-RBFON,Female,0,Yes,Yes,17,Fiber optic,One year,Bank transfer (automatic),98.6,1704.95,1,0,31.61462766563286,Low Risk
6723-CEGQI,Female,0,No,Yes,65,DSL,Two year,Mailed check,45.25,2933.95,0,0,2.1674941162886516,Low Risk
4707-MAXGU,Male,0,Yes,No,72,No,Two year,Credit card (automatic),25.85,1872.2,0,0,1.0147457148839858,Low Risk
6166-ILMNY,Female,0,No,No,2,Fiber optic,Month-to-month,Bank transfer (automatic),69.75,144.55,1,1,80.47271531613328,High Risk
0040-HALCW,Male,0,Yes,Yes,54,No,Two year,Credit card (automatic),20.4,1090.6,0,0,1.2051183350514751,Low Risk
9804-ICWBG,Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,69.9,69.9,1,1,89.96706246625278,High Risk
7876-BEUTG,Female,0,No,No,15,DSL,Month-to-month,Mailed check,48.8,720.1,0,1,53.98845256117456,Medium Risk
2325-ZUSFD,Female,0,Yes,Yes,57,DSL,One year,Bank transfer (automatic),70.1,3913.3,1,0,9.499984913617023,Low Risk
0096-BXERS,Female,0,Yes,No,6,DSL,Month-to-month,Electronic check,50.35,314.55,0,1,74.1069249883236,High Risk
9086-YJYXS,Male,0,Yes,Yes,34,DSL,One year,Bank transfer (automatic),77.2,2753.8,0,0,21.0953554525621,Low Risk
2309-OSFEU,Male,0,No,No,10,DSL,Month-to-month,Mailed check,33.9,298.45,1,1,79.2769783592584,High Risk
7740-BTPUX,Male,1,Yes,No,55,Fiber optic,Two year,Electronic check,113.6,6292.7,0,0,35.921209834612704,Low Risk
7931-PXHFC,Male,0,No,No,38,DSL,One year,Mailed check,62.3,2354.8,1,0,13.224601185588186,Low Risk
3694-GLTJM,Female,0,No,No,5,No,Month-to-month,Credit card (automatic),19.65,92.05,0,0,49.345123448647264,Medium Risk
0230-UBYPQ,Male,1,Yes,No,63,DSL,One year,Bank transfer (automatic),36.1,2298.9,0,0,4.089531757120863,Low Risk
2984-AFWNC,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,95.4,293.15,0,1,87.33933075988708,High Risk
4753-PADAS,Female,0,Yes,No,67,Fiber optic,One year,Bank transfer (automatic),105.7,6816.95,0,0,41.94880286469609,Medium Risk
7808-DVWEP,Male,0,Yes,No,3,No,Month-to-month,Bank transfer (automatic),20.0,49.65,0,0,40.85259354119044,Medium Risk
2103-ZRXFN,Male,0,No,No,1,DSL,Month-to-month,Mailed check,50.75,50.75,0,1,71.73738997660173,High Risk
3785-NRHYR,Male,0,No,No,1,No,Month-to-month,Mailed check,19.65,19.65,0,0,43.72015502888325,Medium Risk
4640-UHDOS,Female,0,Yes,Yes,13,DSL,Month-to-month,Electronic check,55.95,734.35,1,0,45.638692126038215,Medium Risk
0487-VVUVK,Male,0,Yes,Yes,25,No,Month-to-month,Mailed check,19.15,477.6,0,0,14.836077907010933,Low Risk
1784-EZDKJ,Male,0,Yes,No,51,Fiber optic,One year,Bank transfer (automatic),106.8,5498.8,0,1,58.951394336576044,Medium Risk
3627-FHKBK,Female,0,No,No,1,Fiber optic,Month-to-month,Mailed check,75.3,75.3,1,1,68.58400038332128,Medium Risk
8375-KVTHK,Male,0,Yes,No,68,Fiber optic,One year,Electronic check,100.3,6754.35,0,0,28.765087578058456,Low Risk
5583-EJXRD,Male,0,Yes,Yes,44,DSL,Two year,Credit card (automatic),54.05,2375.2,0,0,3.149746309546643,Low Risk
3030-YDNRM,Male,0,No,No,8,Fiber optic,Month-to-month,Electronic check,74.85,572.45,0,1,89.7924221315654,High Risk
4342-HENTK,Female,1,No,No,2,Fiber optic,Month-to-month,Electronic check,70.65,142.35,1,1,88.8769141597257,High Risk
2750-BJLSB,Female,0,No,No,47,Fiber optic,One year,Electronic check,103.7,4730.6,0,0,25.356514135740387,Low Risk
7881-EVUAD,Female,0,No,No,2,DSL,Month-to-month,Electronic check,42.6,72.4,1,1,80.91056464588303,High Risk
6000-APYLU,Male,0,No,No,9,Fiber optic,Month-to-month,Electronic check,80.8,713.1,1,1,88.19664092073702,High Risk
7711-GQBZC,Female,0,Yes,Yes,71,No,Two year,Bank transfer (automatic),24.7,1810.55,0,0,0.6724285144601266,Low Risk
0822-QGCXA,Female,1,Yes,No,27,DSL,Month-to-month,Electronic check,83.85,2310.2,0,1,50.988860730080376,Medium Risk
1936-CZAKF,Male,0,Yes,No,49,DSL,Two year,Credit card (automatic),49.65,2409.9,0,0,15.819955345516743,Low Risk
5980-BDHPY,Male,0,Yes,No,72,DSL,Two year,Bank transfer (automatic),87.1,6230.1,0,0,3.7100321936004486,Low Risk
7277-OZCGZ,Female,0,No,No,22,Fiber optic,Month-to-month,Electronic check,89.05,1886.25,0,1,51.16221466155131,Medium Risk
4324-AHJKS,Female,0,No,No,5,DSL,Month-to-month,Credit card (automatic),55.8,300.4,0,0,49.92603041033885,Medium Risk
0823-HSCDJ,Male,1,No,No,52,DSL,Month-to-month,Electronic check,49.15,2550.9,1,1,62.30265639308452,Medium Risk
3556-BVQGL,Female,0,Yes,No,20,No,One year,Mailed check,20.0,416.45,0,0,8.929407063596823,Low Risk
